Î»,Carnallite,Quartz,Biotite,Zircon,Rutile,Ammonium Illite,Almandine
1.465,0.14241177,0.8578094330125999,0.18554456223319998,0.7152013234305998,0.5768300500022,0.6670925687361999,0.25134736
1.47,0.15760584,0.8564189782220355,0.18615012101217976,0.7090823195380094,0.5774666172686547,0.6697315521125576,0.25262645
1.475,0.17690237,0.856437555,0.18698067200000001,0.7069225309999999,0.578067231,0.6750850460000001,0.25360957
1.48,0.19439685,0.855498096,0.18906871399999997,0.705736623,0.577404073,0.6780891899999999,0.25455487
1.485,0.20790383,0.857619781,0.191132829,0.7051614119999998,0.577862098,0.6789927870000001,0.25530526
1.49,0.21786685,0.861446614,0.192275322,0.6999606649999999,0.578442041,0.6811843,0.25594607
1.495,0.2254988,0.861501225,0.19371554400000002,0.6889095579999996,0.57816558,0.680595526,0.25628093
1.5,0.23161213,0.8597412689999999,0.195760665,0.6725502359999999,0.57820659,0.6790070349999999,0.25632864
1.505,0.23628536,0.856044101,0.196709691,0.6644990359999994,0.578308258,0.677257617,0.25636292
1.51,0.23763205,0.857393931,0.19666389899999998,0.6877059950000001,0.578342024,0.6749873049999999,0.25633824
1.515,0.23583494,0.8579021279999999,0.19751774499999997,0.7110145569999996,0.578095308,0.6715521180000001,0.25629002
1.52,0.23297054,0.858261835,0.19912313800000003,0.719807914,0.579300444,0.6667771269999999,0.25601658
1.525,0.23181318,0.859675137,0.20219876199999995,0.721471844,0.5811114529999999,0.663662844,0.25548503
1.53,0.2346659,0.8593822484950635,0.20435993458244697,0.7223167598194513,0.5808034412125674,0.6609386383292422,0.25509694
1.535,0.24238636,0.8570264315151415,0.2065905059922335,0.723297766172397,0.5805027612288127,0.6562799227456209,0.25458211
1.54,0.25405893,0.85701734,0.20505004,0.72766811,0.58277649,0.65354466,0.25389987
1.545,0.26853544,0.85895429,0.20847592333333323,0.7311302933333332,0.5813419983333334,0.6522335600000001,0.25315857
1.55,0.28464359,0.8598021943419056,0.2103385129568826,0.7353595689473158,0.582429689576493,0.6504421345132418,0.25245115
1.555,0.3025311461863808,0.8596777840892651,0.21142625831752804,0.7370642089385178,0.5840524005903235,0.651227555832236,0.251741000069993
1.56,0.32109921252974716,0.8595808176279605,0.21272105992916548,0.7380215670174504,0.5841702097064951,0.6546402077119617,0.250761401869813
1.565,0.3396542928617136,0.8603258225079614,0.2144538181086445,0.7406048742562422,0.5826392003519946,0.6591741322578113,0.24982428550944905
1.57,0.3582718341725833,0.8614740202279965,0.2151602380098768,0.7433109249323857,0.5831600000319995,0.6632166392961647,0.24896593631936806
1.575,0.37691015,0.8606357335714285,0.21670715000000002,0.7438786071428571,0.5830602628571429,0.6695478785714286,0.24800324
1.58,0.39517981,0.8608998657142858,0.21848132142857152,0.7447029607142858,0.5838985164285715,0.6749546785714288,0.24699293
1.585,0.4125815,0.8621020100000001,0.22041229357142855,0.7461260742857142,0.5854841392857143,0.6790915492857142,0.2460141
1.59,0.42949244,0.85983801,0.22254962928571437,0.7484896171428572,0.5847336321428571,0.6824077421428573,0.24498013
1.595,0.44628707,0.85996899,0.2235114,0.74873692,0.58443868,0.6860172149999999,0.24409968
1.6,0.4627896,0.86058084,0.22438557071428572,0.7487224257142858,0.5847529742857143,0.6892615107142857,0.24335039
1.605,0.4785009,0.85991974,0.22623090642857144,0.7502133114285715,0.5860332885714286,0.6913604464285714,0.24253958
1.61,0.49377984,0.8601897478571429,0.22840454928571433,0.7495564692857143,0.5863232428571429,0.69125039,0.24167804
1.615,0.50868058,0.8603634298135687,0.2299116586006943,0.7492201923066044,0.5862565441906313,0.6915765829134701,0.24088573
1.62,0.52289099,0.860384966931901,0.23073413477436036,0.7495897070727561,0.5859855184614505,0.6925967088477306,0.24027108
1.625,0.53609669,0.8608351462150541,0.2317219849479293,0.7512782400937129,0.5860949811834116,0.6937269712725531,0.23971973
1.63,0.54842949,0.862023505,0.23392631499999994,0.75073287,0.586853835,0.693496675,0.2390248
1.635,0.56012857,0.8627197898997129,0.23614670374876787,0.7496090804020057,0.5879334071936743,0.6934625612180174,0.23852438
1.64,0.57123744,0.8615297228987556,0.23718808291132729,0.7493695484086915,0.5891119311725882,0.6952467652780754,0.23786236
1.645,0.58101279,0.860337601153,0.23826501233185718,0.7504386228602857,0.587525752134,0.6963985859171429,0.2371424
1.65,0.59000134,0.8607881061502857,0.24031168667642855,0.7491945959540001,0.5875228706048572,0.69744237012,0.23669979
1.655,0.5981105,0.8625466367284752,0.2430653057532035,0.7457545635115213,0.5892138235783775,0.6985916081360266,0.23654044
1.66,0.60501951,0.8612935546296482,0.24349047825073927,0.744674414656505,0.5891372746719332,0.7010297018775447,0.23646778
1.665,0.61040682,0.8612405096125659,0.24568712955856514,0.7453626244607781,0.5901838402790041,0.7015330167412391,0.23647085
1.67,0.61412668,0.8612203662803658,0.24776633640662915,0.7473036931512492,0.5911835992105543,0.7009867632749793,0.23651299
1.675,0.61577946,0.8600770634351084,0.24780022216967548,0.7503996305929176,0.5909511454093225,0.6999263448861365,0.2365813
1.68,0.6152372018568144,0.860603380562257,0.24917070795322444,0.750916541279266,0.5904514256654458,0.7012291360633258,0.236495780419958
1.685,0.6120131774842515,0.8614531725,0.25086791125,0.7514794550000001,0.58988555875,0.7029292537500001,0.23663799774522548
1.69,0.6057094615118488,0.861927035,0.2525352175,0.75480573,0.5893224025,0.7038551725000001,0.23709509131486853
1.695,0.5957750049555041,0.8632839212500001,0.2545913800000001,0.7566073712500001,0.5909177575000001,0.7041911862500001,0.23746883289171083
1.7,0.58205092,0.86522949,0.25690678,0.75739259,0.59395212,0.70413393,0.23769867
1.705,0.56484449,0.8656697407468658,0.2593411495703804,0.7553447093485082,0.5933300777755278,0.7049406324162198,0.23810136
1.71,0.54383296,0.865860066191875,0.26114187799625,0.7543939660979999,0.5933752890765,0.704854131028375,0.23879305
1.715,0.51942444,0.865675472441875,0.26199206549625004,0.755089066098,0.5944214640764999,0.703427712278375,0.23955901
1.72,0.49212331,0.8636564547768097,0.26395847754496926,0.7547825605693821,0.5933484610286378,0.7023806645219315,0.24021561
1.725,0.4623237,0.8617840575000001,0.2663506212500001,0.7548823625000001,0.59238559875,0.7019345987500001,0.24075222
1.73,0.43017653,0.862332795,0.2693293275,0.757609125,0.5939827424999999,0.7035130425,0.24151747
1.735,0.39747298,0.8637097275000001,0.2706667225,0.75874366375,0.5973175537500001,0.7010048487499998,0.2423894
1.74,0.36591989,0.86563879,0.27090991,0.75881672,0.60181081,0.69577223,0.2431747
1.745,0.33747229,0.86420015875,0.271692385,0.76187823875,0.60060411625,0.7012550737500001,0.24408928
1.75,0.31409079,0.8639457375,0.27330049749999996,0.7632057225000001,0.599774675,0.7025176875,0.24505529
1.755,0.29801199,0.8654676312499999,0.2761470662499999,0.76193215375,0.5995111125,0.6974499562500001,0.24614663
1.76,0.28894696,0.8657970153125665,0.27769963229065364,0.7627292981482269,0.599536330974137,0.6939695491642396,0.2471811
1.765,0.28613883,0.865440923920652,0.27919177941513956,0.7633287260730982,0.6000724456104847,0.6907360875060624,0.24824809
1.77,0.28752223,0.8635356340528986,0.28173612205657356,0.7610669326179345,0.6023631445930102,0.6869031583292918,0.24951102
1.775,0.29142281,0.8627450934462499,0.28343093493175,0.7632251541471248,0.6031978652202501,0.685514921416125,0.25089714
1.78,0.29648367,0.86269778094625,0.28455934743175,0.7683302978971249,0.60306185272025,0.685756615166125,0.25208384
1.785,0.30164483,0.86564368358075,0.28625519858274995,0.768266507527875,0.6053637039619999,0.6857667572972501,0.2533696
1.79,0.3065736,0.866961639985125,0.287779647153875,0.767869547932,0.606331133188875,0.6834765948180002,0.25469044
1.795,0.31144699,0.865837383735125,0.28904695340387493,0.7669729479320001,0.605296689438875,0.6777356948180002,0.25597155
1.8,0.31751308,0.8646890103431186,0.29034589042923176,0.7662617803662304,0.6053524103815641,0.6755228385127447,0.25749812
1.805,0.32450482210778897,0.8635346308196,0.29165274159489996,0.7655970089787,0.6056806964904999,0.6741921006012,0.25890668675432454
1.81,0.33270030715128496,0.8635756108196,0.2932324865949,0.7665459439786999,0.6055052214904999,0.6727221606011999,0.26009007462053796
1.815,0.34206943524347555,0.8636165825249,0.2948122490954999,0.7674948385137,0.6053297599665001,0.6712521976922001,0.26134995714028597
1.82,0.3523911677092295,0.8632428275249,0.29726702409550004,0.7664205235137,0.6058280849665001,0.6686368076922,0.262616403680632
1.825,0.36331522,0.8628691032631,0.29972178551000006,0.7653462451747001,0.6063264181341,0.6660214550762,0.26380849
1.83,0.37481862,0.8640322582630999,0.30149728551000005,0.7661049801747001,0.6072331231341,0.6652752650761999,0.26501736
1.835,0.3846589,0.8651953582956999,0.3032727672583,0.7668636944324,0.6081397918182,0.6645290295889,0.26598418
1.84,0.39724299,0.8636101432957,0.3041356822583,0.7665853144324,0.6072307018181999,0.6615084745888999,0.267445
1.845,0.40802294,0.8620250100411,0.3049986195748,0.766306985653,0.6063216775031,0.6584879006232999,0.268693
1.85,0.4156329,0.8645270650411,0.3069773595748001,0.7685896356530001,0.6086968325031001,0.6545190656232999,0.27008143
1.855,0.4191182,0.8670290660154,0.3089561235153,0.7708722146161,0.6110719414443,0.6505500767156999,0.27145568
1.86,0.41798759,0.8668298360154,0.3121318885153001,0.7696030196160999,0.6111441564443,0.6388858617156996,0.27254397
1.865,0.41177225,0.8666305930480696,0.31530760464555363,0.7683338307258927,0.6112163710739893,0.6272213886052137,0.27332717
1.87,0.39899158,0.8657829965240347,0.3160398823227768,0.7673701253629464,0.6112700705369947,0.6026516493026063,0.27421418
1.875,0.37976116,0.8649354,0.31677216,0.76640642,0.61132377,0.57808191,0.27539542
1.88,0.35415792,0.86443436,0.317185745,0.76600501,0.6108202,0.5443002600000008,0.27670759
1.885,0.32220098,0.86393332,0.31759933,0.7656036,0.61031663,0.51051861,0.27755961
1.89,0.28448045,0.8631511900000001,0.31962084999999996,0.764742225,0.6080508200000001,0.47194421500000083,0.27832457
1.895,0.24456947,0.86236906,0.32164237,0.76388085,0.60578501,0.43336982,0.27911377
1.9,0.20672785,0.8611374199999999,0.323341595,0.7625168250000001,0.60388854,0.40087257500000073,0.27969086
1.905,0.17592192,0.85990578,0.32504082,0.7611528,0.60199207,0.36837533,0.28028867
1.91,0.15345964,0.8616798499999999,0.32739721499999996,0.76064825,0.60099408,0.3710705199999999,0.2808924
1.915,0.1369945,0.86345392,0.32975361,0.7601437,0.59999609,0.37376571,0.28128588
1.92,0.1233988,0.8621535850000001,0.33094932499999996,0.75882876,0.59981969,0.3872355849999997,0.28174573
1.925,0.11111889,0.86085325,0.33214504,0.75751382,0.59964329,0.40070546,0.28230387
1.93,0.09958415887631272,0.8623812052795528,0.3348061566111661,0.7579302841646416,0.600403582602926,0.4094138420838207,0.2828775952744726
1.935,0.08872706045695417,0.8639091127301001,0.33746725306090003,0.7583467650708999,0.6011638899526001,0.4181221216931001,0.28324541756924304
1.94,0.07834285208959116,0.8630456177301,0.3391202980609,0.7596003100709,0.6026615199526,0.42170677669309997,0.283590463929607
1.945,0.0681791653026694,0.8621821546866001,0.3407733240536,0.7608538391511,0.6041591258424001,0.4252913673382,0.28387477696630337
1.95,0.058865022,0.8629164846866,0.3414760040536,0.7613113941510999,0.6044512458424001,0.4256582773382,0.2841157
1.955,0.050662629,0.8636508080514,0.3421787435364001,0.7617689320599998,0.604743396102,0.4260251372611,0.28435236
1.96,0.043784857,0.8640533780514001,0.34585556353639996,0.76137193206,0.6065484961019999,0.4238881922611,0.2843098
1.965,0.038498003,0.8644559690426096,0.3495323304548955,0.7609749813419866,0.6083535779765202,0.42175117426595726,0.28414598
1.97,0.03385992,0.8659080995213048,0.3505550752274477,0.7630420806709932,0.6092524039882601,0.41596447213297877,0.28393453
1.975,0.030249719,0.86736023,0.35157782,0.76510918,0.61015123,0.41017777,0.2837323
1.98,0.028236205,0.8687385299999999,0.35332829,0.765141785,0.611763835,0.40662958000000005,0.28361103
1.985,0.029071199,0.87011683,0.35507876,0.76517439,0.61337644,0.40308139,0.28356096
1.99,0.033784226,0.86792958,0.35543661,0.76480472,0.614854545,0.3945881900000002,0.28369108
1.995,0.042364772,0.86574233,0.35579446,0.76443505,0.61633265,0.38609499,0.28341094
2.0,0.054342624,0.8667889445338546,0.3589927980166197,0.7627865214852851,0.6177734605918941,0.3833231327185729,0.283075
2.005,0.06834325969056111,0.8678355590677094,0.3621911360332395,0.7611379929705704,0.6192142711837881,0.38055127543714584,0.2828441042871426
2.01,0.083873712,0.8668922988660002,0.36407460733109986,0.7631947888625998,0.6203137730101,0.3781048089292002,0.28260404
2.015,0.10018304261617732,0.865948998866,0.36595805233110007,0.7652516588626,0.6214132680101001,0.3756583489291999,0.2823035480004
2.02,0.1169557,0.866816862642,0.37006512785759993,0.7652114358052999,0.6224869585262001,0.38015028515849997,0.28187254
2.025,0.13375629475204862,0.867684762642,0.3741722478575998,0.7651711708053001,0.6235606485262,0.3846423601584998,0.28143597898620276
2.03,0.14982554,0.8678101874918001,0.3734947135526,0.763859296238,0.6249512471879,0.3849044997589,0.28085178
2.035,0.1656608949550095,0.8679355974918,0.37281708355259996,0.7625473962379999,0.6263418521879001,0.3851665547589,0.28027397752649463
2.04,0.18089515,0.8688064925818,0.37416918795709997,0.7602840502673001,0.6253271002960001,0.3830455374213,0.28011698
2.045,0.19569120726554606,0.8696774025817999,0.3755213329571,0.7580206852673002,0.6243123002960002,0.38092447242130006,0.2798182493881224
2.05,0.20946468,0.8697519285098,0.37855676929059984,0.7529626311622003,0.6276422084000999,0.37496997409150035,0.27916569
2.055,0.22132636557288582,0.8698264385098,0.3815922392906001,0.7479045211621999,0.6309722034001001,0.36901539909149983,0.2784240641861627
2.06,0.23082352262847408,0.8702327868729001,0.3832004778358,0.7455595318987,0.6286485964744,0.36144421142439975,0.2779651537242552
2.065,0.23749202990201976,0.8706391418729,0.3848086878358,0.7432145968987,0.6263248764743999,0.35387299142439976,0.2776799564867027
2.07,0.24148096929914006,0.8721532698584985,0.38509967709037085,0.7424160929847299,0.6291050621971219,0.3485590781386816,0.27724213545990806
2.075,0.24329391,0.87366742,0.38539064,0.74161762,0.63188535,0.34324521,0.27657914
2.08,0.24368616516696662,0.873563825,0.38790849,0.74386072,0.632926195,0.332750665,0.2760969891061787
2.085,0.24298899,0.87346023,0.39042634,0.74610382,0.63396704,0.32225612,0.27544451
2.09,0.24162571087982407,0.872659265,0.39167284999999996,0.7521092299999996,0.63433191,0.31614584000000023,0.2746526723065387
2.095,0.24005297,0.8718583,0.39291936,0.75811464,0.63469678,0.31003556,0.27378184
2.1,0.23782382731553678,0.8717916,0.39611043,0.7601544899999999,0.636853935,0.30716683,0.27305479590881815
2.105,0.23574579,0.8717249,0.3993015,0.76219434,0.63901109,0.3042981,0.27239463
2.11,0.23371009033193366,0.8763956099999999,0.398660155,0.7658750749999998,0.636934195,0.30697398999999986,0.271753175119976
2.115,0.23197718,0.88106632,0.39801881,0.76955581,0.6348573,0.30964988,0.27118623
2.12,0.2305875166916616,0.8795439899999999,0.401655335,0.769767585,0.6395830549999999,0.309852,0.2706086150429914
2.125,0.2295679,0.87802166,0.40529186,0.76997936,0.64430881,0.31005412,0.26979792
2.13,0.22834287557788452,0.8778865650000001,0.40792302999999996,0.771272305,0.644645605,0.31285710499999997,0.2689410859718057
2.135,0.22678395,0.87775147,0.4105542,0.77256525,0.6449824,0.31566009,0.26809862
2.14,0.2247939544831033,0.8792161650000001,0.410129325,0.77106023,0.646027685,0.3148405099999999,0.2672539935802839
2.145,0.22252473,0.88068086,0.40970445,0.76955521,0.64707297,0.31402093,0.26637417
2.15,0.21954319943411338,0.87897894,0.412782225,0.768970725,0.646854045,0.30925209499999995,0.26549343389122176
2.155,0.21589603,0.87727702,0.41586,0.76838624,0.64663512,0.30448326,0.26461795
2.16,0.21146133794841016,0.87651107,0.41555744499999997,0.7660056049999999,0.644447775,0.2939737999999995,0.26357118985402916
2.165,0.2066481,0.87574512,0.41525489,0.76362497,0.64226043,0.28346434,0.26274553
2.17,0.2013784651529697,0.873956355,0.416827215,0.765507135,0.642247555,0.27473934,0.2618976960337933
2.175,0.19571921,0.87216759,0.41839954,0.7673893,0.64223468,0.26601434,0.26113155
2.18,0.19014926154469092,0.871258340907509,0.4210458214628147,0.7647345384523845,0.64053515800478,0.26548413469794696,0.26040549267846436
2.185,0.1844978492051592,0.8703490807961001,0.4236920399262,0.7620797766813001,0.6388355955091001,0.2649540519431998,0.25967287035192965
2.19,0.17879026767546471,0.8688888857961001,0.4231883499262,0.7594138416813001,0.6351110505091001,0.2705512119431998,0.2593495275804839
2.195,0.17321807817036608,0.8674287594177176,0.42268474592452215,0.75674792633511,0.6313866139783806,0.2761484735653927,0.2589308852059588
2.2,0.16789749,0.8693996452911413,0.42648097203773894,0.7550646818324449,0.6330855330108096,0.2868267432173036,0.25859308
2.205,0.16274558955808816,0.8713705311645651,0.4302771981509554,0.7533814373297802,0.6347844520432386,0.2975050128692137,0.2581548297530494
2.21,0.15776448,0.8707174911258,0.4305210752506,0.7583833399131998,0.6365564341205999,0.3149398775945996,0.25753972
2.215,0.15282150300739866,0.8700643461258001,0.4307648102506,0.7633855099131999,0.6383284191206,0.3323750125945996,0.25664560101079786
2.22,0.14837876,0.871201720876609,0.4319097756499566,0.7661674665439656,0.6363401396528965,0.34748316675816837,0.25592482
2.225,0.14391812130173942,0.8723391672510726,0.43305477709997103,0.7689493343626437,0.6343517097685977,0.3625912278387789,0.2556325806318736
2.23,0.14014702,0.8704302381798001,0.433447142153,0.7674270554472999,0.6395861053092,0.3714528527699999,0.25526807
2.235,0.13676683681663676,0.8685212481798001,0.43383949215299994,0.7659046904473001,0.6448206453091998,0.3803143527699995,0.2548633131653669
2.24,0.13372172,0.8695188850461,0.4355717403545001,0.7657567579580999,0.6427917605806,0.3829704018815001,0.25465626
2.245,0.13126955410517882,0.8705165800461,0.4373040153545001,0.7656088529581,0.6407627305805998,0.3856263268815001,0.2544799053789242
2.25,0.12935147,0.8694982153681,0.43778171044659997,0.7662188028007,0.6373587630799,0.38700864235419996,0.25412551
2.255,0.1281178819506099,0.8684798103681,0.4382593804466,0.7668287678007,0.6339547680799001,0.38839093235419997,0.2538577977264547
2.26,0.12732241,0.8695055044853,0.44038520748279986,0.7685631803112999,0.6354589749138999,0.3904775282677999,0.25354776
2.265,0.12709965048590283,0.8705312394853,0.44251106748280006,0.7702976153112999,0.6369632799139,0.39256413826780007,0.2533569036412718
2.27,0.12735248,0.8684248721286001,0.4423934073541,0.7685677195992999,0.6348124280185,0.3931259137651,0.25327045
2.275,0.1280224458108378,0.8663184421286002,0.4422757023541,0.7668377545993,0.6326615030185001,0.3936876587651,0.25335478907918413
2.28,0.1295125,0.8710951144637997,0.4454530114524998,0.7676147094599,0.6290691918468002,0.39868027514589977,0.25357154
2.285,0.13121462939912024,0.8758719244638001,0.4486303864525001,0.7683917144599001,0.6254768518467998,0.40367298014590014,0.25403421435712853
2.29,0.13292401,0.8732306628282,0.44462443012200004,0.7693537307596,0.6128028184843001,0.39719504956320006,0.25435683
2.295,0.13546564122675447,0.8705892528282001,0.44061833012200025,0.7703157507595999,0.6001286034843007,0.3907168895632004,0.2543782264037192
2.3,0.137724,0.8705667254495,0.44077753681419996,0.7682593011302001,0.6028531505028999,0.3903170879936,0.2543664
2.305,0.14050527275045,0.8705442504495,0.44093682681420004,0.7662027911302,0.6055780055029001,0.38991740799360003,0.25421369319736054
2.31,0.14333829223155362,0.8731763123577001,0.43348420905539975,0.7673827164002001,0.6154347728618004,0.3834841186681998,0.25405779576884624
2.315,0.14588747432213564,0.8758084273577001,0.42603143905539975,0.7685627064002001,0.6252916828618004,0.37705070866819984,0.25423705877224556
2.32,0.1484291092431513,0.8759253038317383,0.4212820124937251,0.7684617010103101,0.6322837950794505,0.37893390116641157,0.2544316676994601
2.325,0.15018398,0.87604213,0.41653264,0.76836067,0.63927585,0.38081726,0.25486788
2.33,0.1510135536672666,0.875914275,0.41517553,0.7675333,0.64235905,0.37724473999999997,0.2550825140971805
2.335,0.15156911,0.87578642,0.41381842,0.76670593,0.64544225,0.37367222,0.25515592
2.34,0.15095529010697867,0.8759467599999999,0.4163238099999999,0.7658399950000001,0.6441691250000001,0.36637193000000035,0.25544241229454107
2.345,0.14930975,0.8761071,0.4188292,0.76497406,0.642896,0.35907164,0.25584897
2.35,0.14626442619176147,0.876128885,0.42333196,0.7631779599999999,0.645022515,0.359841165,0.25606647566486707
2.355,0.14274661,0.87615067,0.42783472,0.76138186,0.64714903,0.36061069,0.25647271
2.36,0.13737088876424733,0.876418355,0.42854577499999996,0.7647664249999999,0.6487724799999999,0.36072472999999994,0.2569857938292341
2.365,0.13106637,0.87668604,0.42925683,0.76815099,0.65039593,0.36083877,0.25751346
2.37,0.12458769052989366,0.87813032,0.42934892999999996,0.766544315,0.6502014700000001,0.35804802,0.2579789278984203
2.375,0.11753663,0.8795746,0.42944103,0.76493764,0.65000701,0.35525727,0.25872976
2.38,0.10956369941911671,0.8771256368276075,0.428392561377558,0.7656508146652241,0.6456750388002619,0.3512889611971927,0.25910458979804035
2.385,0.10142334,0.8746766736552151,0.427344092755116,0.7663639893304484,0.6413430676005237,0.3473206523943854,0.25992757
2.39,0.09353927292961384,0.8749593125610349,0.4273489908703447,0.7656709096177197,0.6396226337060185,0.34317665696075755,0.26073487090881825
2.395,0.086044662,0.8759247666259768,0.4276171977531036,0.7646263102548534,0.638555002529321,0.3389887453594949,0.26159656
2.4,0.07812009513947248,0.8768902206909187,0.4278854046358624,0.7635817108919872,0.6374873713526237,0.3348008337582322,0.2629144008558288
2.405,0.070771262,0.8768560682713793,0.4312993412422289,0.7635483460372002,0.6385953839947445,0.3297712337611324,0.26368621
2.41,0.0638846669500098,0.8768218958593104,0.4347133407644487,0.7635150014075078,0.6397034401506119,0.3247416169299274,0.26447210951509703
2.415,0.057436086,0.8767877234472413,0.43812734028666817,0.7634816567778153,0.6408114963064795,0.3197120000987229,0.26541209
2.42,0.05187999383213385,0.8764083579948273,0.4412479251264312,0.7630142920334453,0.6408240793284122,0.3143633660493818,0.26597455812637466
2.425,0.047102802,0.8755112029818956,0.4439283879425093,0.7618958971170586,0.6391934526494427,0.30853620617283584,0.26719823
2.43,0.04260902674045178,0.8746140479689637,0.4466088507585876,0.7607775022006718,0.6375628259704729,0.3027090462962893,0.2685091589132174
2.435,0.03978817419326144,0.8737168929560319,0.44928931357466567,0.7596591072842851,0.6359321992915032,0.29688188641974333,0.26957289484203156
2.44,0.03723949520945807,0.8728197379431002,0.45196977639074376,0.7585407123678983,0.6343015726125336,0.2910547265431973,0.27007411447910423
2.445,0.03555054329424116,0.8731054950536153,0.4533551926768077,0.7580929528010769,0.6318059552973077,0.28735435323738456,0.2711054987922415
2.45,0.035072573,0.8733912758228461,0.4547405830614231,0.7576452066472308,0.6293103206819229,0.2836540224681536,0.27206966
2.455,0.03422476947050587,0.8736770565920768,0.45612597344603845,0.7571974604933847,0.6268146860665385,0.2799536916989229,0.27369738417016604
2.46,0.034936581,0.8739628373613078,0.4575113638306538,0.7567497143395385,0.6243190514511539,0.27625336092969227,0.27500752
2.465,0.034406984283943114,0.8742486181305386,0.45889675421526915,0.7563019681856923,0.6218234168357692,0.2725530301604616,0.2758271976694661
2.47,0.03598126,0.8741038130493002,0.4607597843509001,0.7555697380672,0.6210776181657,0.26991376947919987,0.2765514
2.475,0.03708385251389732,0.8738513480493,0.46274223935090003,0.7547663780671998,0.6207693331656999,0.2675398094791999,0.2781185138792242
2.48,0.038251501,0.8735988830493001,0.4647246943509,0.7539630180672,0.6204610481657,0.26516584947919997,0.27903888
2.485,0.03790318171995585,0.8733464180493,0.46670714935089996,0.7531596580672,0.6201527631657,0.26279188947919996,0.28165997476404714
2.49,0.039780572,0.8730939530493,0.4686896043509001,0.7523562980672,0.6198444781657,0.26041792947919984,0.28257272
2.495,0.042854723905518824,0.8728414880493001,0.4706720593509001,0.7515529380671999,0.6195361931656999,0.25804396947919983,0.2854879786082786
2.5,0.043987215,0.872240030330752,0.4720373480853318,0.7502006860923818,0.6202514166830105,0.2555676062795079,0.28559923
